0.003069265241233219
1.345428475	103.7508358
1.345480082	103.7499561
1.345862539	103.7479058
1.345903105	103.7488118
1.346248662	103.7493822
1.346597858	103.7484484
1.346706361	103.7469207
1.346733922	103.7547278
1.346818455	103.7524969
1.347003767	103.7461704
1.347105007	103.7536386
1.34713047	103.7498728
1.347329959	103.7473436
1.347332586	103.7489904
1.34745649	103.7547104
1.347722758	103.7525671
1.347810885	103.7466088
1.348173534	103.7450252
1.348276604	103.7546809
1.348383998	103.7535203
1.348486155	103.7525979
1.348836629	103.7460217
1.348995003	103.7472582
1.349000733	103.7489079
1.349006479	103.7517067
1.349298958	103.7508306
1.349965559	103.7471421
1.350022813	103.7464983
1.350059835	103.7485119
1.350097148	103.7492139
1.350652438	103.7456252
1.350716438	103.7484964
1.35073333	103.7462613
1.350831589	103.7493725
1.351381128	103.7485853
1.3514197	103.7474994
1.352040396	103.7479062
1.352043477	103.7469523
